row,stim_idx,doc_idx,pos,split,claim_idx,n_claims,n_words,cos_z,Δcos,cos_alone,claim,Δcos_randspan_1,randspan_1_start,Δcos_randspan_2,randspan_2_start,Δcos_randspan_3,randspan_3_start,Δcos_shuffle_words
274,79,60,24,eval,1,3,33,0.8839908756785633,-0.015616846909484172,0.8515350338324549,"The phrase ""Canadian filmmaker known as Darren Aronofsky, also known as"" mirrors a name abbreviation pattern, implying a nickname or dual identity is being introduced, directly referencing the film industry's shortened name ""Arnon.""",-0.01403299435152705,13,-0.0277849523525745,26,-0.01385106928040869,6,-0.005865834068177533
275,79,60,24,eval,2,3,40,0.8839908756785633,-0.015669200774094505,0.8615013197167163,"Final token ""as"" ends an incomplete noun phrase (""also known as""), part of a name attribution clause (""known as Darren Aronofsky, also known as""), strongly expecting ""DA"" or ""Arno"" or ""Aronofsky"" or ""DAF"" to complete the nickname or abbreviated identity.",-0.021229154891846513,19,-0.022773279261573576,4,-0.008001385378933357,46,-0.03402249972851412
276,80,528,430,eval,0,3,24,0.9421320718734909,-0.015282160027058622,0.3876815337131326,"Historical article format with structured biographical context about French Revolution, presenting a scholarly account with numbered points about Napoleon's political actions and military history.",-0.008174361291440668,41,-0.01764149699291795,8,0.00278523321436841,33,-0.0065473322088865915
277,80,528,430,eval,1,3,39,0.9421320718734909,-0.008228016490864354,0.7813580207620013,"The sentence ""The Pope also sent troops from Rome to support the Carbonari in the village of Av"" appears to be listing a specific location or event, likely a place name or military campaign detail about the rebellion's advance.",-0.023200636436686795,49,-0.003508387518522005,16,-0.003136467349982186,25,-0.0012756744264448283
278,80,528,430,eval,2,3,41,0.9421320718734909,-0.08887745137758463,0.9136356034268841,"Final token ""Av"" is a truncated word mid-sentence (""in the village of Av""), part of a specific example list item describing a location (""During the siege of Av...""), strongly expecting completion like ""ignon"" or ""ille,"" or ""Armentières,"" or ""two neighboring areas.""",-0.02007800011493932,43,-0.2498375418405765,36,-0.0053400045682476804,32,-0.09441996197928204
279,81,149,218,eval,0,3,22,0.6792819898977669,-0.016092175188143765,0.366005624243912,"Product description format with structured metadata and image caption, showing a vehicle spec with bolded attributes like ""Star Wars"" and ""Speed"" context.",-0.0022282156896858973,8,-0.06026286720230645,52,-0.0716413946820299,46,-0.001158748409204824
280,81,149,218,eval,1,3,33,0.6792819898977669,-0.01140045228201736,0.4206056446689898,"The phrase ""The title 'BMW M3 2005' is a truncated version of the model name, with the text listing 'all except the X @Y' suggesting a parenthetical technical specification about the 'X' series.""",-0.11643518038813483,43,-0.15001955505550435,59,-0.11744025387217027,50,0.010276719996489492
281,81,149,218,eval,2,3,39,0.6792819898977669,-0.2783864991318288,0.6764841608779283,"Final token "" @ "" is mid-specification term (""XY @""), part of an incomplete quoted technical phrase (""the 'HSI and the YHIS...""), expecting continuation like "" -1"" or "" -12"" or ""s product numbers"" to complete the parenthetical clause.",-0.0034543420578534434,4,-0.18243789413180966,46,-0.17115869160935715,39,-0.109811391364241
282,82,207,224,eval,0,3,18,0.8091214132469876,-0.009944474776821921,0.5181246052707361,"Wikipedia article format with structured biological description of a plant species, listing characteristics and measurements with parenthetical details.",-0.0035664597431905865,30,-0.0029917956470646434,58,-0.002491200138077243,31,0.011677852923080434
283,82,207,224,eval,1,3,34,0.8091214132469876,-0.010635741898972983,0.7772892615588302,"The measurement value ""Height: 15 cm (6 in"" is mid-sentence with a numeric comparison (""length: 15 cm (6 in""), suggesting a second unit or closing parenthesis completing the size description of the bird's dimensions.",-0.022332774508004416,54,-0.00489012984625703,35,-0.007395072014695914,20,-0.020590871432789037
284,82,207,224,eval,2,3,44,0.8091214132469876,-0.024087674927540603,0.7810409217636315,"Final token ""in"" ends an incomplete unit expression (""6 in""), part of a parenthetical measurement specification (""length: 15 cm (6 in""), immediately expecting "" )"" or "" ) in diameter"" or "" a)"" to close the size comparison, likely continuing the bird's physical description.",-0.03303749046765392,7,-0.032505606468866466,11,-0.004151456851504642,12,-0.04824845662284416
285,83,497,130,eval,0,3,23,0.9288348398295974,-0.019686561417887494,0.6211884220514091,"Historical military biography format with military historian detailing combat service of an American soldier during Vietnam War, listing sequential tours and unit assignments.",-0.001755995953485523,5,-0.0020425777053705296,21,-0.001980789397754923,76,-0.010569276846926101
286,83,497,130,eval,1,3,39,0.9288348398295974,-0.008365046012643873,0.815218483819794,"The sentence structure ""During the first tour of Iraq, Task Force 101 served"" implies a third clause continuing the list of accomplishments or duties, likely describing another specific mission or combat role or unit performance during the Gulf War.",-0.010227594148939256,33,-3.971184348383616e-05,9,-0.04461226765210524,49,-0.01783073788692313
287,83,497,130,eval,2,3,44,0.9288348398295974,-0.060940194538742776,0.9142351940735427,"Final token ""served"" ends an incomplete clause (""During that tour, the unit served""), part of a chronological accomplishments list pattern (""The 1991 unit served...""), strongly expecting a noun phrase like ""as a forward combat unit"" or ""in the Gulf War's logistical support"" or similar.",-0.002495920739184476,11,-0.018140414255003123,38,-0.05447371475873042,47,-0.2572805728667025
288,84,69,54,eval,0,3,18,0.935528297211703,-0.009613554490944587,0.4986457220702047,"Historical military aviation reference format with a Wikipedia-style description, suggesting a military aviation unit biography or historical record.",-0.00938549784518139,2,0.0003333714331390514,30,-0.006707336145505893,49,-0.0017430485545616436
289,84,69,54,eval,1,3,50,0.935528297211703,-0.014491125392248616,0.9036403879932356,"The phrase ""The unit was one of the first Australian Army Air Corps personnel to serve in the defence of New"" implies a geographic or historical context clause about New Zealand's territory or scale, with ""New Zealand"" being a specific location name expected to complete the list of areas covered.",-0.013273849392033132,23,-0.015184686308893691,7,-0.01504567308629956,2,-0.029058710654578546
290,84,69,54,eval,2,3,35,0.935528297211703,-0.018478670573637168,0.9152460432316791,"Final token ""New"" is mid-word (""New""), part of a parenthetical geographic specification (""the entire area of New""), immediately requiring ""Zealand"" or ""Zealand's"" or ""South Island,"" continuing the historical context about the unit's wartime personnel scope.",-0.01315127099074942,40,-0.012261929043815734,43,-0.005941189703799199,12,-0.025229294705868877
291,85,173,155,eval,0,3,23,0.9251781633958069,-0.03164082081085984,0.5541085492581361,"Article format: wiki-style music article detailing a CD compilation album, listing track information and exclusions for the debut album ""The Best of Nickelback.""",-0.00757848292551766,23,-0.004784254456973391,22,-0.009384112702974345,19,-0.007583646816902712
292,85,173,155,eval,1,3,40,0.9251781633958069,-0.0054771396883808166,0.5764200358877376,"The sentence structure ""While some songs were originally intended for the compilation album, several artists chose not to include certain tracks on the final tracklist"" establishes a pattern of explaining exclusions, implying the final answer about the original album's tracklist.",-0.21056498705434168,40,-0.16487314595431435,45,-0.04030904145719971,2,-0.011605681527842582
293,85,173,155,eval,2,3,39,0.9251781633958069,-0.34998248640535645,0.8944441367682127,"Final token ""the"" is an article mid-phrase (""left off off the""), completing a parallel clause (""Several artists excluded tracks off the album that made it onto the compilation""), strongly expecting ""album"" or ""initial tracklist"" or ""final compilation, causing controversy.""",-0.005228815732281622,24,-0.008437536722965655,10,-0.009491336737944112,14,-0.21521936334325364
294,86,425,387,eval,0,3,22,0.8538310523407067,-0.013604433159702056,0.328368762012783,"Wikipedia article structure with numbered sections and historical narrative on India's colonial economy, listing geopolitical and social factors shaping British India's militarism.",-0.02846272294800145,12,-0.019152944634333258,50,-0.02271754070017884,45,-0.007329333928119852
295,86,425,387,eval,1,3,34,0.8538310523407067,-0.0452195781212551,0.6830461492967168,"The sentence ""Indian nationalism, meanwhile, was developing, with the Indian National Congress, formed"" is mid-clause describing historical political organizations, referencing India's nationalist movement and its founding context with a historical date or founding figure.",-0.041298375383562846,7,-0.04414173963228096,16,-0.018433616794799157,45,-0.032614164975376614
296,86,425,387,eval,2,3,41,0.8538310523407067,-0.17529707161202968,0.7445687930993853,"Final token ""formed"" ends an incomplete clause (""the Indian National Congress, formed...""), part of a parenthetical list of social institutions (""While the Indian elite, India's elite political party, formed""), expecting continuation like ""in 1885"" or ""as a progressive party"" or similar.",-0.014465565034890937,37,-0.05154313732477189,13,-0.16117210438968055,31,-0.28213998221167746
297,87,413,474,eval,0,3,24,0.905171649212226,0.0005245468061684244,0.412977111549046,"Wiki article format with technical discussion of IRC software, mixing technical details with historical context about the Free Software movement and a specific hacker.",-0.004941814487518292,28,-0.019103647642567112,43,-0.010316188868426335,6,-0.005403502929342108
298,87,413,474,eval,1,3,39,0.905171649212226,-0.020273365439374524,0.6861167058802841,"The paragraph mid-sentence (""The negative reaction to the Debian Free Software Group's announcement of the Anti-Wiki movement actually caused a significant"") describes a historical event with a quoted source, detailing a backlash that generated public support for the wiki.",-0.027655823387578216,52,-0.01773331685572721,27,-0.02144198846870704,22,-0.016013885867024458
299,87,413,474,eval,2,3,49,0.905171649212226,-0.2630177368962401,0.8826068559327117,"Final token ""significant"" ends an incomplete clause (""generated a significant""), part of a parenthetical historical example (""An initial protest against the name change resulted in a protest that resulted in a significant""), expecting continuation like ""public backlash"" or ""increase in wiki activity"" or ""negative media attention around the boycott.""",-0.022338997790594006,4,-0.036908399600553476,22,-0.127710934985095,26,-0.13479228398932552
300,88,537,73,eval,0,7,21,0.8836902098915548,-0.001145011569787191,0.5618404276961556,"Historical/academic article format with a citation structure introducing a modern military concept, establishing context around environmental pollution and Native American resistance.",-0.024226368370906748,91,-0.0334117928889901,57,-0.003067266532532198,9,-0.010024005230977906
301,88,537,73,eval,1,7,15,0.8836902098915548,-0.008686197388711125,0.7214004287741302,"The sentence ""The American Civil War era began the construction of the Panama Canal .",-0.004397801029976889,9,-0.007428701745840982,3,-0.028729291904981413,25,-0.015558370252090614
